サンプル番号	PWM値	ロリコン	ロリコン速度	20個平均		近似曲線		
1447	34440	6691	7	6.857142857		6.259 	83.925 	
1448	34460	6698	7	6.761904762		6.260 	83.940 	
1449	34480	6705	8	6.666666667		6.261 	83.955 	
1450	34500	6713	5	6.523809524		6.262 	83.970 	
1451	34520	6718	5	6.523809524		6.263 	83.985 	
1452	34540	6723	6	6.523809524		6.265 	84.001 	84
1453	34560	6729	7	6.619047619		6.266 	84.016 	
1454	34580	6736	5	6.523809524		6.267 	84.031 	
1455	34600	6741	8	6.619047619		6.268 	84.046 	
1456	34620	6749	8	6.523809524		6.269 	84.061 	
1457	34640	6757	8	6.476190476		6.270 	84.076 	
1458	34660	6765	6	6.428571429		6.271 	84.092 	
1459	34680	6771	8	6.523809524		6.272 	84.107 	
1460	34700	6779	6	6.476190476		6.274 	84.122 	
1461	34720	6785	6	6.571428571		6.275 	84.137 	
1462	34740	6791	8	6.666666667		6.276 	84.152 	
1463	34760	6799	6	6.571428571		6.277 	84.167 	
1464	34780	6805	7	6.666666667		6.278 	84.182 	
1465	34800	6812	8	6.571428571		6.279 	84.197 	
1466	34820	6820	8	6.476190476		6.280 	84.212 	
1467	34840	6828	7	6.428571429		6.281 	84.227 	
1468	34860	6835	5	6.333333333		6.283 	84.242 	
1469	34880	6840	5	6.428571429		6.284 	84.257 	
1470	34900	6845	5	6.571428571		6.285 	84.272 	
1471	34920	6850	5	6.666666667		6.286 	84.287 	
1472	34940	6855	5	6.714285714		6.287 	84.302 	
1473	34960	6860	8	6.80952381		6.288 	84.317 	
1474	34980	6868	5	6.714285714		6.289 	84.332 	
1475	35000	6873	7	6.714285714		6.290 	84.347 	
1476	35020	6880	6	6.619047619		6.291 	84.362 	
1477	35040	6886	7	6.714285714		6.293 	84.377 	
1478	35060	6893	7	6.666666667		6.294 	84.392 	
1479	35080	6900	8	6.619047619		6.295 	84.407 	
1480	35100	6908	7	6.619047619		6.296 	84.422 	
1481	35120	6915	8	6.523809524		6.297 	84.436 	
1482	35140	6923	8	6.428571429		6.298 	84.451 	
1483	35160	6931	6	6.380952381		6.299 	84.466 	
1484	35180	6937	8	6.333333333		6.300 	84.481 	
1485	35200	6945	5	6.238095238		6.301 	84.496 	
1486	35220	6950	6	6.380952381		6.303 	84.511 	
1487	35240	6956	7	6.285714286		6.304 	84.526 	
1488	35260	6963	5	6.333333333		6.305 	84.540 	
1489	35280	6968	7	6.476190476		6.306 	84.555 	
1490	35300	6975	8	6.523809524		6.307 	84.570 	
1491	35320	6983	7	6.428571429		6.308 	84.585 	
1492	35340	6990	6	6.476190476		6.309 	84.600 	
1493	35360	6996	7	6.476190476		6.310 	84.614 	
1494	35380	7003	6	6.476190476		6.311 	84.629 	
1495	35400	7009	5	6.571428571		6.312 	84.644 	
1496	35420	7014	5	6.619047619		6.314 	84.659 	
1497	35440	7019	8	6.666666667		6.315 	84.673 	
1498	35460	7027	6	6.571428571		6.316 	84.688 	
1499	35480	7033	6	6.619047619		6.317 	84.703 	
1500	35500	7039	8	6.619047619		6.318 	84.717 	
1501	35520	7047	5	6.619047619		6.319 	84.732 	
1502	35540	7052	6	6.619047619		6.320 	84.747 	
1503	35560	7058	7	6.666666667		6.321 	84.761 	
1504	35580	7065	5	6.714285714		6.322 	84.776 	
1505	35600	7070	6	6.80952381		6.323 	84.791 	
1506	35620	7076	8	6.80952381		6.325 	84.805 	
1507	35640	7084	4	6.761904762		6.326 	84.820 	
1508	35660	7088	8	6.857142857		6.327 	84.835 	
1509	35680	7096	8	6.857142857		6.328 	84.849 	
1510	35700	7104	8	6.714285714		6.329 	84.864 	
1511	35720	7112	6	6.619047619		6.330 	84.878 	
1512	35740	7118	8	6.571428571		6.331 	84.893 	
1513	35760	7126	6	6.571428571		6.332 	84.908 	
1514	35780	7132	7	6.571428571		6.333 	84.922 	
1515	35800	7139	8	6.619047619		6.334 	84.937 	
1516	35820	7147	6	6.619047619		6.335 	84.951 	
1517	35840	7153	6	6.571428571		6.336 	84.966 	
1518	35860	7159	6	6.666666667		6.338 	84.980 	
1519	35880	7165	7	6.714285714		6.339 	84.995 	85
1520	35900	7172	6	6.619047619		6.340 	85.009 	
1521	35920	7178	8	6.571428571		6.341 	85.024 	
1522	35940	7186	5	6.571428571		6.342 	85.038 	
1523	35960	7191	7	6.714285714		6.343 	85.053 	
1524	35980	7198	8	6.761904762		6.344 	85.067 	
1525	36000	7206	7	6.714285714		6.345 	85.082 	
1526	36020	7213	6	6.761904762		6.346 	85.096 	
1527	36040	7219	7	6.857142857		6.347 	85.111 	
1528	36060	7226	6	6.857142857		6.348 	85.125 	
1529	36080	7232	8	6.80952381		6.349 	85.139 	
1530	36100	7240	5	6.761904762		6.351 	85.154 	
1531	36120	7245	6	6.904761905		6.352 	85.168 	
1532	36140	7251	5	7.047619048		6.353 	85.183 	
1533	36160	7256	8	7.095238095		6.354 	85.197 	
1534	36180	7264	6	7.047619048		6.355 	85.211 	
1535	36200	7270	8	7.047619048		6.356 	85.226 	
1536	36220	7278	8	7		6.357 	85.240 	
1537	36240	7286	5	6.952380952		6.358 	85.254 	
1538	36260	7291	8	7.047619048		6.359 	85.269 	
1539	36280	7299	7	6.952380952		6.360 	85.283 	
1540	36300	7306	5	6.904761905		6.361 	85.297 	
1541	36320	7311	5	7		6.362 	85.312 	
1542	36340	7316	8	7		6.363 	85.326 	
1543	36360	7324	8	7		6.364 	85.340 	
1544	36380	7332	8	6.952380952		6.365 	85.354 	
1545	36400	7340	7	6.80952381		6.367 	85.369 	
1546	36420	7347	8	6.80952381		6.368 	85.383 	
1547	36440	7355	8	6.714285714		6.369 	85.397 	
1548	36460	7363	7	6.714285714		6.370 	85.412 	
1549	36480	7370	5	6.761904762		6.371 	85.426 	
1550	36500	7375	7	6.761904762		6.372 	85.440 	
1551	36520	7382	8	6.80952381		6.373 	85.454 	
1552	36540	7390	9	6.761904762		6.374 	85.468 	
1553	36560	7399	6	6.619047619		6.375 	85.483 	
1554	36580	7405	7	6.714285714		6.376 	85.497 	
1555	36600	7412	6	6.714285714		6.377 	85.511 	
1556	36620	7418	7	6.666666667		6.378 	85.525 	
1557	36640	7425	7	6.714285714		6.379 	85.539 	
1558	36660	7432	7	6.761904762		6.380 	85.553 	
1559	36680	7439	6	6.80952381		6.381 	85.568 	
1560	36700	7445	6	6.904761905		6.382 	85.582 	
1561	36720	7451	7	6.952380952		6.383 	85.596 	
1562	36740	7458	5	6.904761905		6.385 	85.610 	
1563	36760	7463	8	7		6.386 	85.624 	
1564	36780	7471	7	6.952380952		6.387 	85.638 	
1565	36800	7478	5	7		6.388 	85.652 	
1566	36820	7483	7	7.095238095		6.389 	85.666 	
1567	36840	7490	6	7.142857143		6.390 	85.680 	
1568	36860	7496	8	7.238095238		6.391 	85.694 	
1569	36880	7504	8	7.095238095		6.392 	85.708 	
1570	36900	7512	5	7		6.393 	85.723 	
1571	36920	7517	8	7.142857143		6.394 	85.737 	
1572	36940	7525	7	7.142857143		6.395 	85.751 	
1573	36960	7532	6	7.142857143		6.396 	85.765 	
1574	36980	7538	8	7.19047619		6.397 	85.779 	
1575	37000	7546	7	7.095238095		6.398 	85.793 	
1576	37020	7553	5	7.095238095		6.399 	85.807 	
1577	37040	7558	8	7.19047619		6.400 	85.821 	
1578	37060	7566	8	7.047619048		6.401 	85.835 	
1579	37080	7574	8	7.047619048		6.402 	85.848 	
1580	37100	7582	8	7.047619048		6.403 	85.862 	
1581	37120	7590	7	7.047619048		6.404 	85.876 	
1582	37140	7597	6	7		6.405 	85.890 	
1583	37160	7603	7	7.095238095		6.406 	85.904 	
1584	37180	7610	7	7.142857143		6.408 	85.918 	
1585	37200	7617	8	7.19047619		6.409 	85.932 	
1586	37220	7625	7	7.19047619		6.410 	85.946 	
1587	37240	7632	8	7.095238095		6.411 	85.960 	
1588	37260	7640	8	7		6.412 	85.974 	
1589	37280	7648	5	7		6.413 	85.988 	
1590	37300	7653	6	7.142857143		6.414 	86.001 	86
1591	37320	7659	8	7.19047619		6.415 	86.015 	
1592	37340	7667	8	7.142857143		6.416 	86.029 	
1593	37360	7675	7	7.047619048		6.417 	86.043 	
1594	37380	7682	7	7.095238095		6.418 	86.057 	
1595	37400	7689	6	7.047619048		6.419 	86.071 	
1596	37420	7695	7	7.142857143		6.420 	86.084 	
1597	37440	7702	7	7.142857143		6.421 	86.098 	
1598	37460	7709	5	7.095238095		6.422 	86.112 	
1599	37480	7714	8	7.238095238		6.423 	86.126 	
1600	37500	7722	8	7.142857143		6.424 	86.140 	
1601	37520	7730	8	7.047619048		6.425 	86.153 	
1602	37540	7738	6	6.952380952		6.426 	86.167 	
1603	37560	7744	8	7.047619048		6.427 	86.181 	
1604	37580	7752	8	6.952380952		6.428 	86.195 	
1605	37600	7760	8	6.857142857		6.429 	86.208 	
1606	37620	7768	8	6.80952381		6.430 	86.222 	
1607	37640	7776	5	6.80952381		6.431 	86.236 	
1608	37660	7781	6	6.952380952		6.432 	86.250 	
1609	37680	7787	8	7		6.433 	86.263 	
1610	37700	7795	8	7		6.434 	86.277 	
1611	37720	7803	7	7		6.435 	86.291 	
1612	37740	7810	7	7		6.436 	86.304 	
1613	37760	7817	6	6.952380952		6.437 	86.318 	
1614	37780	7823	8	7.047619048		6.438 	86.332 	
1615	37800	7831	6	6.952380952		6.439 	86.345 	
1616	37820	7837	8	7		6.440 	86.359 	
1617	37840	7845	7	6.904761905		6.441 	86.373 	
1618	37860	7852	6	6.857142857		6.442 	86.386 	
1619	37880	7858	8	6.80952381		6.443 	86.400 	
1620	37900	7866	6	6.857142857		6.444 	86.413 	
1621	37920	7872	6	6.80952381		6.445 	86.427 	
1622	37940	7878	6	6.80952381		6.446 	86.441 	
1623	37960	7884	8	6.857142857		6.448 	86.454 	
1624	37980	7892	6	6.857142857		6.449 	86.468 	
1625	38000	7898	6	6.904761905		6.450 	86.481 	
1626	38020	7904	7	6.952380952		6.451 	86.495 	
1627	38040	7911	8	6.952380952		6.452 	86.508 	
1628	38060	7919	8	6.904761905		6.453 	86.522 	
1629	38080	7927	7	6.904761905		6.454 	86.535 	
1630	38100	7934	8	6.904761905		6.455 	86.549 	
1631	38120	7942	8	6.904761905		6.456 	86.563 	
1632	38140	7950	7	6.761904762		6.457 	86.576 	
1633	38160	7957	6	6.80952381		6.458 	86.590 	
1634	38180	7963	8	6.80952381		6.459 	86.603 	
1635	38200	7971	6	6.761904762		6.460 	86.617 	
1636	38220	7977	7	6.857142857		6.461 	86.630 	
1637	38240	7984	6	6.80952381		6.462 	86.643 	
1638	38260	7990	6	6.80952381		6.463 	86.657 	
1639	38280	7996	5	6.904761905		6.464 	86.670 	
1640	38300	8001	9	6.952380952		6.465 	86.684 	
1641	38320	8010	5	6.904761905		6.466 	86.697 	
1642	38340	8015	6	6.904761905		6.467 	86.711 	
1643	38360	8021	7	6.904761905		6.468 	86.724 	
1644	38380	8028	8	6.80952381		6.469 	86.737 	
1645	38400	8036	7	6.666666667		6.470 	86.751 	
1646	38420	8043	7	6.714285714		6.471 	86.764 	
1647	38440	8050	7	6.761904762		6.472 	86.778 	
1648	38460	8057	7	6.761904762		6.473 	86.791 	
1649	38480	8064	8	6.80952381		6.474 	86.804 	
1650	38500	8072	7	6.80952381		6.475 	86.818 	
1651	38520	8079	8	6.857142857		6.476 	86.831 	
1652	38540	8087	5	6.80952381		6.477 	86.844 	
1653	38560	8092	8	6.857142857		6.478 	86.858 	
1654	38580	8100	6	6.857142857		6.479 	86.871 	
1655	38600	8106	7	6.904761905		6.480 	86.884 	
1656	38620	8113	8	6.952380952		6.481 	86.898 	
1657	38640	8121	6	6.857142857		6.482 	86.911 	
1658	38660	8127	6	6.904761905		6.483 	86.924 	
1659	38680	8133	8	6.857142857		6.484 	86.938 	
1660	38700	8141	6	6.761904762		6.485 	86.951 	
1661	38720	8147	8	6.714285714		6.486 	86.964 	
1662	38740	8155	5	6.619047619		6.487 	86.977 	
1663	38760	8160	6	6.619047619		6.488 	86.991 	
1664	38780	8166	5	6.714285714		6.489 	87.004 	87
1665	38800	8171	5	6.761904762		6.489 	87.017 	
1666	38820	8176	8	6.857142857		6.490 	87.030 	
1667	38840	8184	8	6.761904762		6.491 	87.044 	
1668	38860	8192	7	6.619047619		6.492 	87.057 	
1669	38880	8199	8	6.666666667		6.493 	87.070 	
1670	38900	8207	8	6.714285714		6.494 	87.083 	
1671	38920	8215	8	6.714285714		6.495 	87.096 	
1672	38940	8223	7	6.619047619		6.496 	87.110 	
1673	38960	8230	6	6.666666667		6.497 	87.123 	
1674	38980	8236	8	6.619047619		6.498 	87.136 	
1675	39000	8244	7	6.619047619		6.499 	87.149 	
1676	39020	8251	8	6.523809524		6.500 	87.162 	
1677	39040	8259	6	6.428571429		6.501 	87.175 	
1678	39060	8265	7	6.523809524		6.502 	87.189 	
1679	39080	8272	5	6.523809524		6.503 	87.202 	
1680	39100	8277	6	6.571428571		6.504 	87.215 	
1681	39120	8283	5	6.666666667		6.505 	87.228 	
1682	39140	8288	6	6.666666667		6.506 	87.241 	
1683	39160	8294	5	6.714285714		6.507 	87.254 	
1684	39180	8299	8	6.857142857		6.508 	87.267 	
1685	39200	8307	6	6.857142857		6.509 	87.280 	
1686	39220	8313	7	6.952380952		6.510 	87.293 	
1687	39240	8320	6	6.904761905		6.511 	87.306 	
1688	39260	8326	5	7		6.512 	87.320 	
1689	39280	8331	8	7.142857143		6.513 	87.333 	
1690	39300	8339	9	7.047619048		6.514 	87.346 	
1691	39320	8348	8	7		6.515 	87.359 	
1692	39340	8356	6	6.904761905		6.516 	87.372 	
1693	39360	8362	8	6.904761905		6.517 	87.385 	
1694	39380	8370	5	6.80952381		6.518 	87.398 	
1695	39400	8375	8	6.904761905		6.519 	87.411 	
1696	39420	8383	5	6.80952381		6.520 	87.424 	
1697	39440	8388	6	6.952380952		6.521 	87.437 	
1698	39460	8394	8	7		6.522 	87.450 	
1699	39480	8402	7	6.904761905		6.523 	87.463 	
1700	39500	8409	6	6.952380952		6.524 	87.476 	
1701	39520	8415	8	6.952380952		6.525 	87.489 	
1702	39540	8423	5	6.857142857		6.526 	87.502 	
1703	39560	8428	7	7		6.527 	87.515 	
1704	39580	8435	8	7.095238095		6.528 	87.527 	
1705	39600	8443	8	7.047619048		6.529 	87.540 	
1706	39620	8451	8	7.047619048		6.529 	87.553 	
1707	39640	8459	6	6.952380952		6.530 	87.566 	
1708	39660	8465	8	7.047619048		6.531 	87.579 	
1709	39680	8473	8	7		6.532 	87.592 	
1710	39700	8481	6	7		6.533 	87.605 	
1711	39720	8487	8	7.047619048		6.534 	87.618 	
1712	39740	8495	6	6.952380952		6.535 	87.631 	
1713	39760	8501	6	6.952380952		6.536 	87.644 	
1714	39780	8507	6	6.952380952		6.537 	87.656 	
1715	39800	8513	7	7		6.538 	87.669 	
1716	39820	8520	6	6.952380952		6.539 	87.682 	
1717	39840	8526	8	6.952380952		6.540 	87.695 	
1718	39860	8534	7	6.952380952		6.541 	87.708 	
1719	39880	8541	6	6.904761905		6.542 	87.721 	
1720	39900	8547	8	6.857142857		6.543 	87.733 	
1721	39920	8555	6	6.761904762		6.544 	87.746 	
1722	39940	8561	6	6.761904762		6.545 	87.759 	
1723	39960	8567	8	6.761904762		6.546 	87.772 	
1724	39980	8575	9	6.761904762		6.547 	87.785 	
1725	40000	8584	7	6.619047619		6.548 	87.797 	
1726	40020	8591	8	6.523809524		6.549 	87.810 	
1727	40040	8599	6	6.523809524		6.550 	87.823 	
1728	40060	8605	8	6.476190476		6.551 	87.836 	
1729	40080	8613	7	6.333333333		6.551 	87.848 	
1730	40100	8620	8	6.238095238		6.552 	87.861 	
1731	40120	8628	7	6.142857143		6.553 	87.874 	
1732	40140	8635	6	6.19047619		6.554 	87.887 	
1733	40160	8641	6	6.19047619		6.555 	87.899 	
1734	40180	8647	6	6.285714286		6.556 	87.912 	
1735	40200	8653	7	6.380952381		6.557 	87.925 	
1736	40220	8660	6	6.380952381		6.558 	87.937 	
1737	40240	8666	6	6.380952381		6.559 	87.950 	
1738	40260	8672	8	6.380952381		6.560 	87.963 	
1739	40280	8680	6	6.333333333		6.561 	87.976 	
1740	40300	8686	5	6.333333333		6.562 	87.988 	
1741	40320	8691	6	6.523809524		6.563 	88.001 	88
1742	40340	8697	6	6.571428571		6.564 	88.013 	
1743	40360	8703	6	6.571428571		6.565 	88.026 	
1744	40380	8709	8	6.619047619		6.566 	88.039 	
1745	40400	8717	6	6.523809524		6.567 	88.051 	
1746	40420	8723	5	6.619047619		6.568 	88.064 	
1747	40440	8728	8	6.619047619		6.569 	88.077 	
1748	40460	8736	5	6.476190476		6.569 	88.089 	
1749	40480	8741	5	6.571428571		6.570 	88.102 	
1750	40500	8746	5	6.571428571		6.571 	88.114 	
1751	40520	8751	6	6.714285714		6.572 	88.127 	
1752	40540	8757	8	6.666666667		6.573 	88.140 	
1753	40560	8765	6	6.571428571		6.574 	88.152 	
1754	40580	8771	8	6.571428571		6.575 	88.165 	
1755	40600	8779	8	6.571428571		6.576 	88.177 	
1756	40620	8787	7	6.476190476		6.577 	88.190 	
1757	40640	8794	6	6.428571429		6.578 	88.202 	
1758	40660	8800	6	6.523809524		6.579 	88.215 	
1759	40680	8806	7	6.666666667		6.580 	88.228 	
1760	40700	8813	6	6.666666667		6.581 	88.240 	
1761	40720	8819	9	6.666666667		6.582 	88.253 	
1762	40740	8828	7	6.619047619		6.583 	88.265 	
1763	40760	8835	6	6.523809524		6.583 	88.278 	
1764	40780	8841	7	6.523809524		6.584 	88.290 	
1765	40800	8848	6	6.523809524		6.585 	88.303 	
1766	40820	8854	8	6.523809524		6.586 	88.315 	
1767	40840	8862	5	6.523809524		6.587 	88.328 	
1768	40860	8867	5	6.523809524		6.588 	88.340 	
1769	40880	8872	7	6.666666667		6.589 	88.352 	
1770	40900	8879	5	6.619047619		6.590 	88.365 	
1771	40920	8884	8	6.666666667		6.591 	88.377 	
1772	40940	8892	5	6.666666667		6.592 	88.390 	
1773	40960	8897	6	6.80952381		6.593 	88.402 	
1774	40980	8903	6	6.904761905		6.594 	88.415 	
1775	41000	8909	8	6.952380952		6.595 	88.427 	
1776	41020	8917	6	6.857142857		6.596 	88.439 	
1777	41040	8923	6	6.857142857		6.596 	88.452 	
1778	41060	8929	8	6.904761905		6.597 	88.464 	
1779	41080	8937	9	6.761904762		6.598 	88.477 	
1780	41100	8946	7	6.714285714		6.599 	88.489 	
1781	41120	8953	6	6.619047619		6.600 	88.501 	
1782	41140	8959	8	6.714285714		6.601 	88.514 	
1783	41160	8967	5	6.666666667		6.602 	88.526 	
1784	41180	8972	6	6.714285714		6.603 	88.539 	
1785	41200	8978	7	6.80952381		6.604 	88.551 	
1786	41220	8985	6	6.761904762		6.605 	88.563 	
1787	41240	8991	8	6.857142857		6.606 	88.576 	
1788	41260	8999	5	6.761904762		6.607 	88.588 	
1789	41280	9004	8	6.904761905		6.608 	88.600 	
1790	41300	9012	6	6.80952381		6.608 	88.613 	
1791	41320	9018	6	6.857142857		6.609 	88.625 	
1792	41340	9024	8	6.952380952		6.610 	88.637 	
1793	41360	9032	8	7		6.611 	88.649 	
1794	41380	9040	8	6.952380952		6.612 	88.662 	
1795	41400	9048	7	6.80952381		6.613 	88.674 	
1796	41420	9055	6	6.857142857		6.614 	88.686 	
1797	41440	9061	6	6.952380952		6.615 	88.699 	
1798	41460	9067	7	7.047619048		6.616 	88.711 	
1799	41480	9074	5	7.095238095		6.617 	88.723 	
1800	41500	9079	8	7.047619048		6.618 	88.735 	
1801	41520	9087	5	6.952380952		6.619 	88.748 	
1802	41540	9092	8	7.047619048		6.619 	88.760 	
1803	41560	9100	7	6.952380952		6.620 	88.772 	
1804	41580	9107	6	7		6.621 	88.784 	
1805	41600	9113	8	7.047619048		6.622 	88.796 	
1806	41620	9121	6	7.047619048		6.623 	88.809 	
1807	41640	9127	8	7		6.624 	88.821 	
1808	41660	9135	6	7		6.625 	88.833 	
1809	41680	9141	8	7.142857143		6.626 	88.845 	
1810	41700	9149	6	7.142857143		6.627 	88.857 	
1811	41720	9155	7	7.238095238		6.628 	88.870 	
1812	41740	9162	8	7.238095238		6.629 	88.882 	
1813	41760	9170	9	7.142857143		6.629 	88.894 	
1814	41780	9179	7	7.047619048		6.630 	88.906 	
1815	41800	9186	5	6.952380952		6.631 	88.918 	
1816	41820	9191	8	7.095238095		6.632 	88.930 	
1817	41840	9199	8	7		6.633 	88.942 	
1818	41860	9207	8	7		6.634 	88.955 	
1819	41880	9215	8	6.904761905		6.635 	88.967 	
1820	41900	9223	4	6.904761905		6.636 	88.979 	
1821	41920	9227	6	7.047619048		6.637 	88.991 	
1822	41940	9233	7	7.142857143		6.638 	89.003 	89
1823	41960	9240	6	7.047619048		6.638 	89.015 	
1824	41980	9246	8	7.142857143		6.639 	89.027 	
1825	42000	9254	7	7.142857143		6.640 	89.039 	
1826	42020	9261	8	7.095238095		6.641 	89.051 	
1827	42040	9269	5	7		6.642 	89.063 	
1828	42060	9274	8	7.19047619		6.643 	89.075 	
1829	42080	9282	9	7.095238095		6.644 	89.088 	
1830	42100	9291	8	6.904761905		6.645 	89.100 	
1831	42120	9299	8	6.857142857		6.646 	89.112 	
1832	42140	9307	7	6.857142857		6.647 	89.124 	
1833	42160	9314	6	6.761904762		6.647 	89.136 	
1834	42180	9320	7	6.80952381		6.648 	89.148 	
1835	42200	9327	5	6.80952381		6.649 	89.160 	
1836	42220	9332	8	6.857142857		6.650 	89.172 	
1837	42240	9340	6	6.80952381		6.651 	89.184 	
1838	42260	9346	8	6.904761905		6.652 	89.196 	
1839	42280	9354	6	6.80952381		6.653 	89.208 	
1840	42300	9360	8	6.80952381		6.654 	89.220 	
1841	42320	9368	7	6.761904762		6.655 	89.232 	
1842	42340	9375	8	6.80952381		6.656 	89.244 	
1843	42360	9383	5	6.80952381		6.656 	89.256 	
1844	42380	9388	8	6.952380952		6.657 	89.268 	
1845	42400	9396	8	7		6.658 	89.279 	
1846	42420	9404	6	6.952380952		6.659 	89.291 	
1847	42440	9410	6	6.952380952		6.660 	89.303 	
1848	42460	9416	9	7		6.661 	89.315 	
1849	42480	9425	6	6.80952381		6.662 	89.327 	
1850	42500	9431	5	6.904761905		6.663 	89.339 	
1851	42520	9436	7	6.904761905		6.664 	89.351 	
1852	42540	9443	8	6.80952381		6.664 	89.363 	
1853	42560	9451	5	6.714285714		6.665 	89.375 	
1854	42580	9456	7	6.857142857		6.666 	89.387 	
1855	42600	9463	7	6.904761905		6.667 	89.399 	
1856	42620	9470	6	6.952380952		6.668 	89.410 	
1857	42640	9476	7	6.952380952		6.669 	89.422 	
1858	42660	9483	8	6.904761905		6.670 	89.434 	
1859	42680	9491	6	6.80952381		6.671 	89.446 	
1860	42700	9497	6	6.857142857		6.672 	89.458 	
1861	42720	9503	7	6.857142857		6.672 	89.470 	
1862	42740	9510	8	6.857142857		6.673 	89.482 	
1863	42760	9518	8	6.904761905		6.674 	89.493 	
1864	42780	9526	8	6.904761905		6.675 	89.505 	
1865	42800	9534	9	6.761904762		6.676 	89.517 	
1866	42820	9543	7	6.714285714		6.677 	89.529 	
1867	42840	9550	6	6.666666667		6.678 	89.541 	
1868	42860	9556	7	6.666666667		6.679 	89.552 	
1869	42880	9563	5	6.666666667		6.679 	89.564 	
1870	42900	9568	8	6.666666667		6.680 	89.576 	
1871	42920	9576	5	6.666666667		6.681 	89.588 	
1872	42940	9581	5	6.714285714		6.682 	89.600 	
1873	42960	9586	6	6.857142857		6.683 	89.611 	
1874	42980	9592	8	6.857142857		6.684 	89.623 	
1875	43000	9600	8	6.857142857		6.685 	89.635 	
1876	43020	9608	8	6.80952381		6.686 	89.647 	
1877	43040	9616	6	6.761904762		6.686 	89.658 	
1878	43060	9622	6	6.857142857		6.687 	89.670 	
1879	43080	9628	6	6.857142857		6.688 	89.682 	
1880	43100	9634	7	6.857142857		6.689 	89.694 	
1881	43120	9641	6	6.952380952		6.690 	89.705 	
1882	43140	9647	7	6.952380952		6.691 	89.717 	
1883	43160	9654	9	7		6.692 	89.729 	
1884	43180	9663	8	6.952380952		6.693 	89.740 	
1885	43200	9671	5	6.904761905		6.693 	89.752 	
1886	43220	9676	8	7		6.694 	89.764 	
1887	43240	9684	6	6.904761905		6.695 	89.776 	
1888	43260	9690	6	7		6.696 	89.787 	
1889	43280	9696	7	7.047619048		6.697 	89.799 	
1890	43300	9703	5	7.095238095		6.698 	89.811 	
1891	43320	9708	8	7.142857143		6.699 	89.822 	
1892	43340	9716	6	7.095238095		6.700 	89.834 	
1893	43360	9722	8	7.142857143		6.700 	89.845 	
1894	43380	9730	6	7.047619048		6.701 	89.857 	
1895	43400	9736	8	7.142857143		6.702 	89.869 	
1896	43420	9744	7	7.047619048		6.703 	89.880 	
1897	43440	9751	7	7		6.704 	89.892 	
1898	43460	9758	8	6.952380952		6.705 	89.904 	
1899	43480	9766	6	6.80952381		6.706 	89.915 	
1900	43500	9772	6	6.904761905		6.706 	89.927 	
1901	43520	9778	9	6.857142857		6.707 	89.938 	
1902	43540	9787	6	6.714285714		6.708 	89.950 	
1903	43560	9793	8	6.761904762		6.709 	89.962 	
1904	43580	9801	8	6.761904762		6.710 	89.973 	
1905	43600	9809	7	6.666666667		6.711 	89.985 	
1906	43620	9816	7	6.666666667		6.712 	89.996 	90
1907	43640	9823	6	6.571428571		6.713 	90.008 	
1908	43660	9829	8	6.666666667		6.713 	90.019 	
1909	43680	9837	7	6.571428571		6.714 	90.031 	
1910	43700	9844	8	6.619047619		6.715 	90.042 	
1911	43720	9852	6	6.619047619		6.716 	90.054 	
1912	43740	9858	7	6.619047619		6.717 	90.066 	
1913	43760	9865	7	6.666666667		6.718 	90.077 	
1914	43780	9872	6	6.761904762		6.719 	90.089 	
1915	43800	9878	8	6.857142857		6.719 	90.100 	
1916	43820	9886	6	6.714285714		6.720 	90.112 	
1917	43840	9892	6	6.666666667		6.721 	90.123 	
1918	43860	9898	6	6.761904762		6.722 	90.135 	
1919	43880	9904	5	6.80952381		6.723 	90.146 	
1920	43900	9909	8	6.80952381		6.724 	90.158 	
1921	43920	9917	5	6.80952381		6.725 	90.169 	
1922	43940	9922	6	6.952380952		6.725 	90.181 	
1923	43960	9928	7	6.952380952		6.726 	90.192 	
1924	43980	9935	8	6.904761905		6.727 	90.203 	
1925	44000	9943	6	6.80952381		6.728 	90.215 	
1926	44020	9949	7	6.80952381		6.729 	90.226 	
1927	44040	9956	5	6.714285714		6.730 	90.238 	
1928	44060	9961	8	6.761904762		6.731 	90.249 	
1929	44080	9969	6	6.666666667		6.731 	90.261 	
1930	44100	9975	8	6.761904762		6.732 	90.272 	
1931	44120	9983	8	6.666666667		6.733 	90.283 	
1932	44140	9991	6	6.666666667		6.734 	90.295 	
1933	44160	9997	8	6.761904762		6.735 	90.306 	
1934	44180	10005	9	6.761904762		6.736 	90.318 	
1935	44200	10014	8	6.714285714		6.736 	90.329 	
1936	44220	10022	5	6.714285714		6.737 	90.340 	
1937	44240	10027	5	6.714285714		6.738 	90.352 	
1938	44260	10032	8	6.857142857		6.739 	90.363 	
1939	44280	10040	7	6.714285714		6.740 	90.375 	
1940	44300	10047	5	6.761904762		6.741 	90.386 	
1941	44320	10052	8	6.904761905		6.742 	90.397 	
1942	44340	10060	8	6.857142857		6.742 	90.409 	
1943	44360	10068	6	6.80952381		6.743 	90.420 	
1944	44380	10074	6	6.761904762		6.744 	90.431 	
1945	44400	10080	6	6.761904762		6.745 	90.443 	
1946	44420	10086	6	6.857142857		6.746 	90.454 	
1947	44440	10092	5	7		6.747 	90.465 	
1948	44460	10097	6	7.047619048		6.747 	90.477 	
1949	44480	10103	6	7.047619048		6.748 	90.488 	
